profit,poids,Nombre génération,Nombre population,Nombre meilleur solution sélectionnée,Probabilité crossover,Probabilité mutation,Items sélectionnés,Type population initiale
970,970,"75,77,82,53,63",120,70,21,0.5,0.3,LOW,0.8263802528381348
970,970,"2,92,52,32",120,70,21,0.5,0.3,MEDIUM,0.9471008777618408
970,970,"1,2,92",120,60,18,0.5,0.3,HIGH,0.8298285007476807
970,970,"92,12",120,70,21,0.5,0.3,HIGH,1.1758465766906738
925,939,"4,77,82,84",120,60,18,0.5,0.3,MEDIUM,0.9904618263244629
887,943,"2,14,53,92,96",120,60,18,0.5,0.3,LOW,1.0370581150054932
970,970,"2,13",120,50,15,0.5,0.3,HIGH,1.0416350364685059
887,943,"65,82,84,90,63",120,50,15,0.5,0.3,MEDIUM,0.8231949806213379
970,970,"1,12",120,50,15,0.5,0.3,LOW,0.8322412967681885
925,939,"48,82,84,53",120,40,12,0.5,0.3,HIGH,0.8088467121124268
880,908,"58,4,77",120,40,12,0.5,0.3,MEDIUM,0.8314149379730225
887,943,"11,53,8",120,40,12,0.5,0.3,LOW,0.8055429458618164
970,970,"1,92,53,77",120,30,9,0.5,0.3,HIGH,0.8256700038909912
970,970,"2,82,52,85",120,30,9,0.5,0.3,MEDIUM,0.7884571552276611
925,939,"84,85,53,48",120,30,9,0.5,0.3,LOW,0.8155767917633057
849,947,"2,39,8,14,52,53",120,20,6,0.5,0.3,HIGH,0.7955601215362549
970,970,"92,21",120,20,6,0.5,0.3,MEDIUM,0.8208355903625488
887,943,"65,2,12,14,53",120,20,6,0.5,0.3,LOW,0.8431227207183838
925,939,"19,84,46",120,10,3,0.5,0.3,HIGH,0.8011815547943115
887,943,"68,84,53,96",110,150,45,0.5,0.3,HIGH,0.42928099632263184
970,970,"2,13",120,10,3,0.5,0.3,LOW,0.6817729473114014
887,943,"2,35,75,77,14,52,53",110,150,45,0.5,0.3,LOW,0.3581275939941406
925,939,"11,84,13",120,10,3,0.5,0.3,MEDIUM,0.833096981048584
887,943,"68,53,14",110,150,45,0.5,0.3,MEDIUM,0.43825793266296387
925,939,"90,32",110,140,42,0.5,0.3,HIGH,0.4587738513946533
970,970,28,110,140,42,0.5,0.3,MEDIUM,0.4308478832244873
970,970,"53,32",110,130,39,0.5,0.3,HIGH,0.46276259422302246
925,939,"35,68,46",110,140,42,0.5,0.3,LOW,0.5186126232147217
970,970,"82,92",110,130,39,0.5,0.3,MEDIUM,0.5026557445526123
925,939,"35,44,46",110,120,36,0.5,0.3,HIGH,0.5245959758758545
970,970,"3,13",110,130,39,0.5,0.3,LOW,0.5405533313751221
970,970,"75,55",110,120,36,0.5,0.3,LOW,0.583787202835083
970,970,"11,12",110,120,36,0.5,0.3,MEDIUM,0.599745512008667
970,970,"52,13,53,32",110,110,33,0.5,0.3,HIGH,0.568866491317749
849,947,"78,50,59",110,110,33,0.5,0.3,MEDIUM,0.5299711227416992
925,939,"77,52,55,90,92",110,110,33,0.5,0.3,LOW,0.5643672943115234
887,943,"75,68,71",110,100,30,0.5,0.3,HIGH,0.582317590713501
970,970,"73,75,22",110,100,30,0.5,0.3,MEDIUM,0.5982749462127686
887,943,"82,59,96,32",110,100,30,0.5,0.3,LOW,0.5180282592773438
887,943,"4,39,75,77,90,58",110,90,27,0.5,0.3,HIGH,0.5310444831848145
925,939,"75,84,55,32",110,90,27,0.5,0.3,LOW,0.5050754547119141
925,939,"2,39,34",110,90,27,0.5,0.3,MEDIUM,0.5381448268890381
887,943,"84,36,45,85",110,80,24,0.5,0.3,HIGH,0.6045644283294678
887,943,"75,46,82,84,90,96",110,80,24,0.5,0.3,MEDIUM,0.5477187633514404
925,939,"2,35,12,13",110,80,24,0.5,0.3,LOW,0.576641321182251
925,939,"39,92,79",110,70,21,0.5,0.3,HIGH,0.5466964244842529
970,970,"2,19,22",110,70,21,0.5,0.3,MEDIUM,0.5537064075469971
970,970,"82,4,2",110,70,21,0.5,0.3,LOW,0.4988532066345215
925,939,"4,2,92,84",110,60,18,0.5,0.3,HIGH,0.581589937210083
970,970,"75,12",110,50,15,0.5,0.3,HIGH,0.5656676292419434
880,908,"75,85,22,58,92",110,60,18,0.5,0.3,LOW,0.6165313720703125
880,908,"59,11,92",110,60,18,0.5,0.3,MEDIUM,0.6334857940673828
925,939,"35,77,22,55",110,50,15,0.5,0.3,LOW,0.5923268795013428
970,970,"53,46,77",110,50,15,0.5,0.3,MEDIUM,0.6373403072357178
970,970,"82,2,4",110,40,12,0.5,0.3,HIGH,0.6931099891662598
970,970,"83,92",110,40,12,0.5,0.3,MEDIUM,0.6899001598358154
925,939,"35,75,77,13,52,92",110,40,12,0.5,0.3,LOW,0.6679434776306152
887,943,"2,35,46,50,52,90",110,30,9,0.5,0.3,MEDIUM,0.6819057464599609
925,939,"39,77,53,63",110,30,9,0.5,0.3,HIGH,0.7068750858306885
925,939,"2,35,28,22",110,20,6,0.5,0.3,HIGH,0.6443657875061035
925,939,"90,54",110,30,9,0.5,0.3,LOW,0.7082476615905762
887,943,"76,50,84,90",110,20,6,0.5,0.3,MEDIUM,0.7338142395019531
880,908,"65,2,55",110,20,6,0.5,0.3,LOW,0.7399566173553467
887,943,"77,52,53,96",100,150,45,0.5,0.3,HIGH,0.4086453914642334
970,970,"75,85,92,63",110,10,3,0.5,0.3,HIGH,0.7870895862579346
970,970,"2,85,46",100,150,45,0.5,0.3,MEDIUM,0.6544280052185059
925,939,"2,35,75,12,77",110,10,3,0.5,0.3,MEDIUM,0.9048459529876709
887,943,"50,35,39,92",100,150,45,0.5,0.3,LOW,0.48926472663879395
970,970,"82,75,77",100,140,42,0.5,0.3,HIGH,0.42946505546569824
970,970,"82,53,46",100,140,42,0.5,0.3,MEDIUM,0.43544936180114746
970,970,"2,75,34",110,10,3,0.5,0.3,LOW,1.0217814445495605
970,970,"2,53,34",100,140,42,0.5,0.3,LOW,0.42327332496643066
970,970,"2,75,22",100,130,39,0.5,0.3,LOW,0.34229111671447754
887,943,"39,75,76,27",100,130,39,0.5,0.3,HIGH,0.4072446823120117
887,943,"65,74,58",100,130,39,0.5,0.3,MEDIUM,0.38036394119262695
880,908,"63,39",100,120,36,0.5,0.3,HIGH,0.36223697662353516
887,943,"2,35,50,28",100,120,36,0.5,0.3,MEDIUM,0.3664364814758301
925,939,"90,60,85",100,120,36,0.5,0.3,LOW,0.40032100677490234
970,970,"53,32,55,77",100,110,33,0.5,0.3,HIGH,0.3773329257965088
970,970,"19,52,53,75",100,110,33,0.5,0.3,MEDIUM,0.3397047519683838
925,939,"2,39,34",100,110,33,0.5,0.3,LOW,0.432497501373291
970,970,"19,77,13",100,100,30,0.5,0.3,HIGH,0.4683539867401123
880,908,"90,75,92,77",100,100,30,0.5,0.3,MEDIUM,0.46686840057373047
925,939,"39,75,13,46,92",100,100,30,0.5,0.3,LOW,0.48564743995666504
887,943,"35,48,50,90,92",100,90,27,0.5,0.3,HIGH,0.49254703521728516
970,970,"82,85,55",100,90,27,0.5,0.3,MEDIUM,0.4934704303741455
887,943,"39,13,78,45",100,90,27,0.5,0.3,LOW,0.5042707920074463
925,939,"2,19,53,39",100,80,24,0.5,0.3,MEDIUM,0.5281641483306885
970,970,"22,92,77",100,80,24,0.5,0.3,HIGH,0.7206499576568604
887,943,"90,85,14",100,80,24,0.5,0.3,LOW,0.6722683906555176
925,939,"2,35,12,13",100,70,21,0.5,0.3,MEDIUM,0.5884523391723633
970,970,4,100,70,21,0.5,0.3,HIGH,0.7061371803283691
887,943,"84,36,53,46",100,70,21,0.5,0.3,LOW,0.6024885177612305
925,939,"35,22,13,63",100,60,18,0.5,0.3,HIGH,0.6103663444519043
887,943,"90,92,4",100,60,18,0.5,0.3,MEDIUM,0.6213366985321045
925,939,"90,77,52,85",100,60,18,0.5,0.3,LOW,0.6133604049682617
970,970,"11,12",100,50,15,0.5,0.3,MEDIUM,0.6422817707061768
970,970,"92,54",100,50,15,0.5,0.3,HIGH,0.6961386203765869
925,939,"90,82,75",100,50,15,0.5,0.3,LOW,0.6452741622924805
970,970,"75,77,85",100,40,12,0.5,0.3,HIGH,0.5944099426269531
887,943,"82,53,75,39,90,59",100,40,12,0.5,0.3,MEDIUM,0.6333060264587402
925,939,"2,75,82,84,85",100,40,12,0.5,0.3,LOW,0.5734682083129883
887,943,"39,19,84,53,90",100,30,9,0.5,0.3,HIGH,0.560499906539917
970,970,"2,12",100,30,9,0.5,0.3,MEDIUM,0.57546067237854
925,939,"39,52,22,85",100,30,9,0.5,0.3,LOW,0.5644903182983398
887,943,"1,77,62",100,20,6,0.5,0.3,HIGH,0.5446746349334717
970,970,"2,54",100,20,6,0.5,0.3,MEDIUM,0.5297596454620361
925,939,"2,35,12,85",100,20,6,0.5,0.3,LOW,0.5995728969573975
970,970,"45,53",90,150,45,0.5,0.3,HIGH,0.26546573638916016
842,912,"35,36,39,53",90,150,45,0.5,0.3,MEDIUM,0.25037312507629395
970,970,"12,45,22",100,10,3,0.5,0.3,HIGH,0.5856106281280518
925,939,"2,11,53,90",90,150,45,0.5,0.3,LOW,0.2902228832244873
925,939,"35,28,53,13",100,10,3,0.5,0.3,MEDIUM,0.6274979114532471
970,970,"2,75,22",90,140,42,0.5,0.3,HIGH,0.32413244247436523
887,943,"75,19,90,59",90,140,42,0.5,0.3,MEDIUM,0.3251309394836426
887,943,"65,39,75,77,90,61",90,140,42,0.5,0.3,LOW,0.34108877182006836
970,970,"99,92",100,10,3,0.5,0.3,LOW,0.6274974346160889
880,908,"35,84,73,75",90,130,39,0.5,0.3,HIGH,0.37200379371643066
887,943,"65,75,82,52,84,90",90,130,39,0.5,0.3,MEDIUM,0.3749973773956299
842,912,"65,39,75,14",90,130,39,0.5,0.3,LOW,0.3700101375579834
970,970,"11,22",90,120,36,0.5,0.3,HIGH,0.3540530204772949
887,943,"90,39,53,22,58,32",90,120,36,0.5,0.3,MEDIUM,0.3779890537261963
887,943,"35,72,77,22,32",90,110,33,0.5,0.3,HIGH,0.36901283264160156
925,939,"75,19,22,39",90,120,36,0.5,0.3,LOW,0.3809812068939209
970,970,"2,52,32",90,110,33,0.5,0.3,LOW,0.3670186996459961
970,970,"52,4,53,22",90,110,33,0.5,0.3,MEDIUM,0.38796210289001465
970,970,"2,12,32",90,100,30,0.5,0.3,HIGH,0.3749971389770508
970,970,"75,13,77,92",90,100,30,0.5,0.3,MEDIUM,0.364025354385376
970,970,"77,53,85",90,90,27,0.5,0.3,HIGH,0.3500630855560303
925,939,"2,22,39,48",90,100,30,0.5,0.3,LOW,0.37100791931152344
887,943,"35,39,12,77,22,96",90,90,27,0.5,0.3,MEDIUM,0.3640260696411133
925,939,"74,2,35",90,90,27,0.5,0.3,LOW,0.34408044815063477
880,908,"65,53,74",90,80,24,0.5,0.3,HIGH,0.36801648139953613
887,943,"90,2,84,53,92,58",90,80,24,0.5,0.3,MEDIUM,0.31914615631103516
970,970,"2,54",90,80,24,0.5,0.3,LOW,0.38497233390808105
925,939,"90,2,3",90,70,21,0.5,0.3,MEDIUM,0.34906649589538574
887,943,"50,35,44,75",90,70,21,0.5,0.3,HIGH,0.37998390197753906
887,943,"35,90,92,61,96",90,70,21,0.5,0.3,LOW,0.39394593238830566
849,947,"35,75,53,58,59,92,96",90,60,18,0.5,0.3,HIGH,0.3540527820587158
970,970,"2,3,53",90,60,18,0.5,0.3,MEDIUM,0.3500664234161377
970,970,"82,55",90,60,18,0.5,0.3,LOW,0.36502623558044434
925,939,"84,13,46",90,50,15,0.5,0.3,HIGH,0.36901259422302246
970,970,"11,32",90,50,15,0.5,0.3,MEDIUM,0.36602091789245605
970,970,"2,53,55,13",90,50,15,0.5,0.3,LOW,0.4089066982269287
925,939,"2,35,48",90,40,12,0.5,0.3,HIGH,0.3919527530670166
970,970,"13,22",90,40,12,0.5,0.3,LOW,0.3720052242279053
925,939,"39,75,53,85,63",90,40,12,0.5,0.3,MEDIUM,0.43783020973205566
925,939,"19,84,13",90,30,9,0.5,0.3,HIGH,0.45976924896240234
887,943,"39,50,84,52,53,32",90,30,9,0.5,0.3,MEDIUM,0.42386651039123535
970,970,"2,99",90,30,9,0.5,0.3,LOW,0.3899571895599365
925,939,"35,52,13,63",90,20,6,0.5,0.3,HIGH,0.4408223628997803
887,943,"39,50,52,84,63",90,20,6,0.5,0.3,MEDIUM,0.436830997467041
970,970,"75,63",80,150,45,0.5,0.3,HIGH,0.1625652313232422
925,939,"82,2,90,63",90,20,6,0.5,0.3,LOW,0.4587740898132324
887,943,"35,77,82,84,53,92,96",90,10,3,0.5,0.3,HIGH,0.4727342128753662
970,970,"77,63",80,150,45,0.5,0.3,MEDIUM,0.1466069221496582
970,970,"85,22",80,150,45,0.5,0.3,LOW,0.18151402473449707
887,943,"71,32",80,140,42,0.5,0.3,HIGH,0.19647622108459473
887,943,"65,2,90,13,84,92",80,140,42,0.5,0.3,MEDIUM,0.18151378631591797
970,970,"44,12",90,10,3,0.5,0.3,MEDIUM,0.4607677459716797
925,939,"39,52,85,92",80,140,42,0.5,0.3,LOW,0.18849587440490723
873,873,"77,54",90,10,3,0.5,0.3,LOW,0.4697437286376953
970,970,"2,13",80,130,39,0.5,0.3,HIGH,0.1934823989868164
887,943,"39,72,75,60",80,120,36,0.5,0.3,HIGH,0.1486039161682129
970,970,"75,77,85",80,130,39,0.5,0.3,MEDIUM,0.2124321460723877
970,970,"2,13,46",80,130,39,0.5,0.3,LOW,0.19946670532226562
925,939,"53,12",80,120,36,0.5,0.3,MEDIUM,0.23778319358825684
849,947,"65,39,8,75,32",80,120,36,0.5,0.3,LOW,0.2318437099456787
970,970,"82,77,53",80,110,33,0.5,0.3,HIGH,0.19992828369140625
925,939,"82,76,39",80,110,33,0.5,0.3,LOW,0.19429540634155273
970,970,"92,77,22",80,110,33,0.5,0.3,MEDIUM,0.25513243675231934
835,877,"2,28,14,39",80,100,30,0.5,0.3,HIGH,0.2551743984222412
887,943,"2,62",80,100,30,0.5,0.3,MEDIUM,0.2412118911743164
880,908,"52,53,96",80,90,27,0.5,0.3,MEDIUM,0.22631359100341797
970,970,"92,46",80,100,30,0.5,0.3,LOW,0.2642555236816406
887,943,"35,36,13,22",80,90,27,0.5,0.3,HIGH,0.2622668743133545
970,970,"77,82,52,53,85",80,90,27,0.5,0.3,LOW,0.2369840145111084
887,943,"77,46,53,59",80,80,24,0.5,0.3,HIGH,0.290163516998291
887,943,"39,77,92,58",80,80,24,0.5,0.3,MEDIUM,0.28218889236450195
880,908,"2,75,53,92",80,80,24,0.5,0.3,LOW,0.2662315368652344
880,908,"90,2,13",80,70,21,0.5,0.3,MEDIUM,0.2208268642425537
970,970,"2,75,28,22",80,70,21,0.5,0.3,LOW,0.24305319786071777
970,970,"1,32",80,70,21,0.5,0.3,HIGH,0.2870321273803711
887,943,"35,39,77,50,53",80,60,18,0.5,0.3,HIGH,0.3159046173095703
925,939,"75,82,84,85,92",80,60,18,0.5,0.3,MEDIUM,0.32001781463623047
887,943,"46,84,58",80,60,18,0.5,0.3,LOW,0.31503939628601074
925,939,"75,52,85,53,84,92",80,50,15,0.5,0.3,MEDIUM,0.27614355087280273
970,970,"34,53,92",80,50,15,0.5,0.3,HIGH,0.3359839916229248
887,943,"2,22,39,72",80,50,15,0.5,0.3,LOW,0.26593852043151855
925,939,"35,12,13,75",80,40,12,0.5,0.3,HIGH,0.3177919387817383
925,939,"84,76,77",80,40,12,0.5,0.3,MEDIUM,0.33873796463012695
925,939,"77,84,85,53,32",80,30,9,0.5,0.3,HIGH,0.27875423431396484
925,939,"75,13,84,28",80,30,9,0.5,0.3,MEDIUM,0.28981804847717285
849,947,"65,75,92,96,39,50,53",80,40,12,0.5,0.3,LOW,0.35170602798461914
970,970,"2,31",80,30,9,0.5,0.3,LOW,0.3360886573791504
970,970,"13,22,53,32",80,20,6,0.5,0.3,HIGH,0.3350343704223633
887,943,"39,46,58",70,150,45,0.5,0.3,HIGH,0.09478974342346191
970,970,"77,6",70,150,45,0.5,0.3,MEDIUM,0.0928342342376709
925,939,"2,12,77,22",80,20,6,0.5,0.3,MEDIUM,0.38004469871520996
925,939,"90,2,75,11",70,150,45,0.5,0.3,LOW,0.10090255737304688
970,970,"82,76,77",80,20,6,0.5,0.3,LOW,0.3622782230377197
849,947,"36,48,90,27",70,140,42,0.5,0.3,HIGH,0.12494301795959473
887,943,"75,77,84,87,92",80,10,3,0.5,0.3,MEDIUM,0.3259701728820801
970,970,"2,11,77,53",70,140,42,0.5,0.3,MEDIUM,0.13993549346923828
925,939,"84,6",70,140,42,0.5,0.3,LOW,0.10311436653137207
887,943,"75,77,52,85,90,96",80,10,3,0.5,0.3,HIGH,0.3890528678894043
849,947,"18,35,84,53,55",80,10,3,0.5,0.3,LOW,0.3954629898071289
887,943,"59,13,22,53",70,130,39,0.5,0.3,MEDIUM,0.13441061973571777
880,908,"2,35,13",70,130,39,0.5,0.3,HIGH,0.1514112949371338
887,943,"2,35,75,59",70,130,39,0.5,0.3,LOW,0.12746858596801758
970,970,"53,54,75",70,120,36,0.5,0.3,HIGH,0.15635395050048828
925,939,"63,90,75,55",70,120,36,0.5,0.3,MEDIUM,0.13134193420410156
842,912,"46,14,52,53,84",70,120,36,0.5,0.3,LOW,0.14530444145202637
970,970,"75,91",70,110,33,0.5,0.3,HIGH,0.15395689010620117
887,943,"90,75,76,50",70,110,33,0.5,0.3,MEDIUM,0.12697553634643555
970,970,4,70,110,33,0.5,0.3,LOW,0.17783904075622559
849,947,"35,39,78,59",70,100,30,0.5,0.3,HIGH,0.18685030937194824
849,947,"2,36,52,53,58,59",70,100,30,0.5,0.3,LOW,0.1459205150604248
887,943,"74,90,59",70,90,27,0.5,0.3,HIGH,0.15788578987121582
887,943,"81,92",70,100,30,0.5,0.3,MEDIUM,0.19179773330688477
887,943,"12,13,8",70,90,27,0.5,0.3,MEDIUM,0.187652587890625
880,908,"22,46,13,14",70,90,27,0.5,0.3,LOW,0.18561911582946777
887,943,"84,22,90,58",70,70,21,0.5,0.3,HIGH,0.14365696907043457
970,970,4,70,80,24,0.5,0.3,HIGH,0.20157718658447266
887,943,"39,75,77,52,53,90,59,92",70,80,24,0.5,0.3,LOW,0.1995072364807129
887,943,"65,4,14,92",70,80,24,0.5,0.3,MEDIUM,0.20848345756530762
887,943,"39,59,13",70,70,21,0.5,0.3,MEDIUM,0.18953323364257812
925,939,"3,35,92",70,70,21,0.5,0.3,LOW,0.20761561393737793
887,943,"90,39,75,84,22",70,60,18,0.5,0.3,HIGH,0.2226104736328125
849,947,"59,58,27,28",70,60,18,0.5,0.3,MEDIUM,0.19867420196533203
887,943,"35,39,77,22,96",70,50,15,0.5,0.3,HIGH,0.19880437850952148
970,970,"73,82",70,60,18,0.5,0.3,LOW,0.23474979400634766
925,939,"1,75,77,84,53",70,50,15,0.5,0.3,MEDIUM,0.24871420860290527
925,939,"12,90,28",70,50,15,0.5,0.3,LOW,0.2488715648651123
887,943,"75,14,53,28,96",70,40,12,0.5,0.3,MEDIUM,0.21081042289733887
887,943,"4,39,75,77,27",70,40,12,0.5,0.3,HIGH,0.25971293449401855
849,947,"35,39,72,77,14,22",70,40,12,0.5,0.3,LOW,0.1978435516357422
970,970,"2,99",70,30,9,0.5,0.3,HIGH,0.24558568000793457
970,970,"2,21",70,30,9,0.5,0.3,MEDIUM,0.27446603775024414
925,939,"90,28,32",70,20,6,0.5,0.3,HIGH,0.21446609497070312
842,912,"84,59,75,96",70,30,9,0.5,0.3,LOW,0.27247118949890137
880,908,"75,77,14,85,92",60,150,45,0.5,0.3,HIGH,0.059839725494384766
887,943,"75,77,90,27,61",70,20,6,0.5,0.3,MEDIUM,0.21941328048706055
970,970,"28,45,53",60,150,45,0.5,0.3,MEDIUM,0.07080984115600586
887,943,"35,12,85,90,96",70,20,6,0.5,0.3,LOW,0.24434757232666016
970,970,17,60,150,45,0.5,0.3,LOW,0.060837745666503906
887,943,"2,75,59,39",60,140,42,0.5,0.3,HIGH,0.07679438591003418
970,970,"82,53,22,55",70,10,3,0.5,0.3,HIGH,0.2712743282318115
925,939,"83,84,77",60,140,42,0.5,0.3,MEDIUM,0.06582498550415039
887,943,"65,2,77,53",60,140,42,0.5,0.3,LOW,0.07878756523132324
970,970,"92,53,46",60,130,39,0.5,0.3,HIGH,0.09075760841369629
887,943,"1,53",70,10,3,0.5,0.3,MEDIUM,0.2682833671569824
880,908,"35,39,13,52,53,22",60,130,39,0.5,0.3,LOW,0.06582427024841309
925,939,"92,85,53",60,130,39,0.5,0.3,MEDIUM,0.0827798843383789
925,939,"35,95",60,120,36,0.5,0.3,HIGH,0.08377504348754883
887,943,"35,13,22,39",60,120,36,0.5,0.3,MEDIUM,0.08776640892028809
970,970,"11,53,46",70,10,3,0.5,0.3,LOW,0.29321718215942383
849,947,"36,59,96",60,120,36,0.5,0.3,LOW,0.0937492847442627
970,970,"53,95",60,110,33,0.5,0.3,LOW,0.0797882080078125
970,970,"12,53",60,110,33,0.5,0.3,HIGH,0.1077108383178711
970,970,"2,19,22",60,110,33,0.5,0.3,MEDIUM,0.11170101165771484
849,947,"65,2,35,39,75,77,90",60,100,30,0.5,0.3,HIGH,0.11768555641174316
925,939,"39,92,52,28",60,100,30,0.5,0.3,MEDIUM,0.08377766609191895
925,939,"75,77,90,92",60,100,30,0.5,0.3,LOW,0.12366819381713867
970,970,"75,79,22",60,90,27,0.5,0.3,MEDIUM,0.12765717506408691
849,947,"65,35,13,14,53,58",60,90,27,0.5,0.3,HIGH,0.13164806365966797
970,970,"75,77,52,92",60,80,24,0.5,0.3,HIGH,0.118682861328125
849,947,"27,4,39",60,90,27,0.5,0.3,LOW,0.1296541690826416
849,947,"2,39,75,50,90",60,80,24,0.5,0.3,MEDIUM,0.10372233390808105
887,943,"46,62,32",60,80,24,0.5,0.3,LOW,0.11668753623962402
970,970,"75,77,46",60,70,21,0.5,0.3,HIGH,0.1326453685760498
887,943,"77,84,22,63,96",60,60,18,0.5,0.3,HIGH,0.13364219665527344
880,908,"45,39",60,70,21,0.5,0.3,MEDIUM,0.15059733390808105
970,970,"77,53,85",60,70,21,0.5,0.3,LOW,0.1515960693359375
842,912,"65,13,84,53,52,59",60,60,18,0.5,0.3,LOW,0.13065075874328613
887,943,"65,2,13,52,96",60,60,18,0.5,0.3,MEDIUM,0.1625666618347168
887,943,"90,75,92,78",60,50,15,0.5,0.3,HIGH,0.15159320831298828
970,970,4,60,50,15,0.5,0.3,LOW,0.12110209465026855
970,970,"2,54",60,50,15,0.5,0.3,MEDIUM,0.17104506492614746
887,943,"90,84,92,58",60,40,12,0.5,0.3,MEDIUM,0.16106820106506348
887,943,"71,34",60,40,12,0.5,0.3,HIGH,0.1700453758239746
925,939,"90,95",60,40,12,0.5,0.3,LOW,0.17004632949829102
887,943,"65,75,84,90,92,32",60,30,9,0.5,0.3,HIGH,0.18699955940246582
880,908,"75,77,82,84",60,30,9,0.5,0.3,MEDIUM,0.18400883674621582
925,939,"12,35,4",60,30,9,0.5,0.3,LOW,0.19252419471740723
925,939,"2,13,55,90",60,20,6,0.5,0.3,HIGH,0.19248294830322266
887,943,"13,45,84,90,59",60,20,6,0.5,0.3,LOW,0.17553186416625977
887,943,"75,14,46,84",60,20,6,0.5,0.3,MEDIUM,0.1874990463256836
887,943,"35,13,55,27",60,10,3,0.5,0.3,HIGH,0.19248485565185547
887,943,"72,22,84",60,10,3,0.5,0.3,MEDIUM,0.16758441925048828
887,943,"13,71,32",60,10,3,0.5,0.3,LOW,0.15960931777954102
