PROFIT,WEIGHT,ITEMS,NB_GENERATION,NB_POPULATION,NB_BEST,PROBA_CROSSOVER,PROBA_MUTATION,TYPE_INIT_POP,TIME_EXECUTION
970,970,17,60,60,600,0.1,1.0,LOW,0.01894974708557129
970,970,960,60,60,600,0.1,0.9,LOW,0.018949270248413086
4469,4497,"295,424,201,585,749,557,920,860",60,60,600,0.1,0.9,HIGH,0.023936033248901367
2231,2231,"242,744,32,920",60,60,600,0.1,0.9,MEDIUM,0.022939443588256836
4400,4540,"674,355,123,808,877,858,954,91,733",60,60,600,0.1,0.8,HIGH,0.022938013076782227
2231,2231,"450,867,11",60,60,600,0.1,0.8,MEDIUM,0.020943403244018555
873,873,710,60,60,600,0.1,0.8,LOW,0.018949270248413086
4386,4470,"801,232,72,587,941,14,113,949",60,60,600,0.1,0.7,HIGH,0.02397012710571289
2231,2231,"714,291,782",60,60,600,0.1,0.7,MEDIUM,0.01997995376586914
970,970,510,60,60,600,0.1,0.7,LOW,0.019980430603027344
970,970,935,60,60,600,0.1,0.6,LOW,0.018949508666992188
4393,4505,"961,993,35,97,458,650,220",60,60,600,0.1,0.6,HIGH,0.023970603942871094
2238,2266,"58,859,48,554",60,60,600,0.1,0.6,MEDIUM,0.021941661834716797
4372,4400,"385,131,230,849,244,437,444",60,60,600,0.1,0.5,HIGH,0.01999354362487793
2238,2266,"263,587,76,44,414",60,60,600,0.1,0.5,MEDIUM,0.022985458374023438
970,970,701,60,60,600,0.1,0.5,LOW,0.018996477127075195
4324,4548,"421,840,137,938,46,367,306,659,884,855,504,473",60,60,600,0.1,0.4,HIGH,0.023035764694213867
2186,2200,"161,104,13,854,223",60,60,600,0.1,0.4,MEDIUM,0.018999338150024414
970,970,763,60,60,600,0.1,0.4,LOW,0.01999640464782715
2200,2270,"906,830,638,104",60,60,600,0.1,0.3,MEDIUM,0.020994186401367188
970,970,249,60,60,600,0.1,0.3,LOW,0.01999688148498535
2238,2266,"338,685,846,471",60,60,600,0.1,0.2,MEDIUM,0.019946575164794922
4348,4474,"521,396,13,849,218,60,639",60,60,600,0.1,0.3,HIGH,0.024983644485473633
4386,4470,"131,4,646,616,489,715,818,404,218,893,798",60,60,600,0.1,0.2,HIGH,0.02598094940185547
970,970,110,60,60,600,0.1,0.2,LOW,0.018949508666992188
4462,4462,"929,387,614,326,560,762,251",60,60,600,0.1,0.1,HIGH,0.02393651008605957
970,970,212,60,60,600,0.1,0.1,LOW,0.016954898834228516
2231,2231,"707,776,75,845,249",60,60,600,0.1,0.1,MEDIUM,0.022938251495361328
970,970,437,60,60,600,0.0,1.0,LOW,0.01898336410522461
2162,2274,"587,79,153,986,927",60,60,600,0.0,1.0,MEDIUM,0.02297234535217285
4438,4536,"73,150,600,571,735,640",60,60,600,0.0,1.0,HIGH,0.02496790885925293
2238,2266,"163,260,453,982,311,791",60,60,600,0.0,0.9,MEDIUM,0.01898479461669922
4400,4540,"739,251,506,529,439,919,759,794,923,791",60,60,600,0.0,0.9,HIGH,0.022974014282226562
970,970,362,60,60,600,0.0,0.9,LOW,0.01798844337463379
4362,4544,"673,231,44,590,401,757,567,408,730,734",60,60,600,0.0,0.8,HIGH,0.01998162269592285
970,970,249,60,60,600,0.0,0.8,LOW,0.015956878662109375
4317,4513,"966,715,909,531,403,697,124,32,288",60,60,600,0.0,0.7,HIGH,0.021939516067504883
970,970,279,60,60,600,0.0,0.7,LOW,0.019946813583374023
2238,2266,"97,131,854,800",60,60,600,0.0,0.7,MEDIUM,0.02393651008605957
2238,2266,"228,388,164,873,480",60,60,600,0.0,0.6,MEDIUM,0.016954898834228516
2193,2235,"268,770,772,61",60,60,600,0.0,0.8,MEDIUM,0.02393364906311035
4400,4540,"356,710,746,203,93,382,800",60,60,600,0.0,0.6,HIGH,0.02293872833251953
970,970,234,60,60,600,0.0,0.6,LOW,0.018007755279541016
2231,2231,"250,179,640",60,60,600,0.0,0.5,MEDIUM,0.01800680160522461
4355,4509,"419,164,936,114,51,882,759,672",60,60,600,0.0,0.5,HIGH,0.025986194610595703
970,970,457,60,60,600,0.0,0.5,LOW,0.020001649856567383
2231,2231,"746,187,845,903",60,60,600,0.0,0.4,MEDIUM,0.01695394515991211
970,970,713,60,60,600,0.0,0.4,LOW,0.017952442169189453
4438,4536,"833,37,198,616,851,925,479",60,60,600,0.0,0.4,HIGH,0.023966073989868164
4469,4497,"545,837,425,560,50,692,378,159,319",60,60,600,0.0,0.3,HIGH,0.020945072174072266
970,970,935,60,60,600,0.0,0.3,LOW,0.013041019439697266
2134,2134,"922,475,789,971",60,60,600,0.0,0.3,MEDIUM,0.023012638092041016
4476,4532,"711,712,557,814,784,84,446,448",60,60,600,0.0,0.2,HIGH,0.023012638092041016
2231,2231,"11,550,991,398",60,60,600,0.0,0.2,MEDIUM,0.021018505096435547
970,970,457,60,60,600,0.0,0.2,LOW,0.019021987915039062
2200,2270,"450,718,679,440",60,60,600,0.0,0.1,MEDIUM,0.016989946365356445
4386,4470,"547,345,485,537,171,565,473,283,381",60,60,600,0.0,0.1,HIGH,0.022972583770751953
970,970,713,60,60,600,0.0,0.1,LOW,0.018022537231445312
4393,4505,"198,362,909,626,117,25,506,830",60,60,400,1.0,1.0,HIGH,0.02300858497619629
970,970,960,60,60,400,1.0,1.0,LOW,0.018986225128173828
2238,2266,"514,716,940,473,90",60,60,400,1.0,1.0,MEDIUM,0.023009061813354492
4286,4552,"289,3,837,421,620,109,108,751,849,373,504,282",60,60,400,1.0,0.9,HIGH,0.0209808349609375
2155,2239,"3,264,581,272",60,60,400,1.0,0.9,MEDIUM,0.0209805965423584
970,970,234,60,60,400,1.0,0.9,LOW,0.01795220375061035
4469,4497,"513,418,707,97,750,21,855,59,800",60,60,400,1.0,0.8,HIGH,0.023935794830322266
2238,2266,"321,382,743,96",60,60,400,1.0,0.8,MEDIUM,0.02094411849975586
970,970,510,60,60,400,1.0,0.8,LOW,0.01994633674621582
4310,4478,"106,909,112,785,761,787,534,121,764,640",60,60,400,1.0,0.7,HIGH,0.020943641662597656
970,970,791,60,60,400,1.0,0.7,LOW,0.016954660415649414
2200,2270,"481,612,329,620,91",60,60,400,1.0,0.7,MEDIUM,0.020943641662597656
4279,4517,"743,370,914,695,600,671,480",60,60,400,1.0,0.6,HIGH,0.023935556411743164
970,970,735,60,60,400,1.0,0.6,LOW,0.01795220375061035
2072,2212,"421,837,1000,48,314,31",60,60,400,1.0,0.6,MEDIUM,0.02293872833251953
2231,2231,"554,871,432",60,60,400,1.0,0.5,MEDIUM,0.01795220375061035
970,970,672,60,60,400,1.0,0.5,LOW,0.01795196533203125
4341,4439,"293,936,265,457,587,138,626,599",60,60,400,1.0,0.5,HIGH,0.024933338165283203
4348,4474,"577,574,305,921,540,670,446",60,60,400,1.0,0.4,HIGH,0.022939443588256836
970,970,672,60,60,400,1.0,0.4,LOW,0.014958620071411133
2155,2239,"381,146,570,128",60,60,400,1.0,0.4,MEDIUM,0.019946813583374023
970,970,249,60,60,400,1.0,0.3,LOW,0.011967897415161133
4362,4544,"6,72,76,432,125,318,319",60,60,400,1.0,0.3,HIGH,0.022939205169677734
2134,2134,"833,520,137,369,503,348",60,60,400,1.0,0.3,MEDIUM,0.022938966751098633
4514,4528,"162,228,232,362,945,789,565,603,94,287",60,60,400,1.0,0.2,HIGH,0.022938013076782227
2238,2266,"902,840,816,786,436,58",60,60,400,1.0,0.2,MEDIUM,0.019946575164794922
970,970,842,60,60,400,1.0,0.2,LOW,0.017951488494873047
4362,4544,"744,234,11,622,207,529,595,666,477",60,60,400,1.0,0.1,HIGH,0.020943641662597656
970,970,298,60,60,400,1.0,0.1,LOW,0.01894974708557129
2231,2231,"753,978,170,55",60,60,400,1.0,0.1,MEDIUM,0.021941184997558594
4393,4505,"938,12,812,18,595,250,989,990",60,60,400,0.9,1.0,HIGH,0.02094411849975586
970,970,17,60,60,400,0.9,1.0,LOW,0.016953229904174805
2200,2270,"163,453,970,591,53,672",60,60,400,0.9,1.0,MEDIUM,0.02293872833251953
4431,4501,"808,874,267,751,658,404,278,222",60,60,400,0.9,0.9,HIGH,0.02293872833251953
970,970,129,60,60,400,0.9,0.9,LOW,0.01795220375061035
2200,2270,"285,774,981,262",60,60,400,0.9,0.9,MEDIUM,0.023935794830322266
4424,4466,"2,356,681,524,695,119,890,443",60,60,400,0.9,0.8,HIGH,0.019947052001953125
2193,2235,"330,458,371,882",60,60,400,0.9,0.8,MEDIUM,0.020943880081176758
970,970,763,60,60,400,0.9,0.8,LOW,0.018949270248413086
4379,4435,"740,171,524,940,944,690,882,927",60,60,400,0.9,0.7,HIGH,0.022938013076782227
2238,2266,"506,509,814,480",60,60,400,0.9,0.7,MEDIUM,0.019946575164794922
970,970,250,60,60,400,0.9,0.7,LOW,0.018990755081176758
4317,4513,"932,462,113,273,437,377,763",60,60,400,0.9,0.6,HIGH,0.021019697189331055
970,970,995,60,60,400,0.9,0.6,LOW,0.019024372100830078
2186,2200,"755,540,486,500",60,60,400,0.9,0.6,MEDIUM,0.021019697189331055
4462,4462,"482,3,68,867,838,848,762,61",60,60,400,0.9,0.5,HIGH,0.023014307022094727
970,970,479,60,60,400,0.9,0.5,LOW,0.01898360252380371
2238,2266,"418,75,338,952,894,96",60,60,400,0.9,0.5,MEDIUM,0.024011850357055664
4386,4470,"993,458,398,659,117,790,152,859",60,60,400,0.9,0.4,HIGH,0.01898360252380371
970,970,250,60,60,400,0.9,0.4,LOW,0.017952442169189453
2238,2266,"171,875,213,173",60,60,400,0.9,0.4,MEDIUM,0.021941423416137695
4279,4517,"834,485,743,264,456,75,853,439,727,926",60,60,400,0.9,0.3,HIGH,0.023935794830322266
2231,2231,"459,485,815,160",60,60,400,0.9,0.3,MEDIUM,0.021941661834716797
970,970,362,60,60,400,0.9,0.3,LOW,0.02094411849975586
4348,4474,"321,865,70,424,110,79,253",60,60,400,0.9,0.2,HIGH,0.023934125900268555
2162,2274,"713,292,205,484",60,60,400,0.9,0.2,MEDIUM,0.022939205169677734
970,970,174,60,60,400,0.9,0.2,LOW,0.017952680587768555
970,970,212,60,60,400,0.9,0.1,LOW,0.016954660415649414
4400,4540,"610,743,231,748,301,691,275,186,957",60,60,400,0.9,0.1,HIGH,0.024933576583862305
2238,2266,"882,439,727,699,95",60,60,400,0.9,0.1,MEDIUM,0.02393627166748047
4400,4540,"673,610,99,324,170,77,691,696,734,863",60,60,400,0.8,1.0,HIGH,0.023935556411743164
970,970,640,60,60,400,0.8,1.0,LOW,0.018947601318359375
2186,2200,"614,811,657,117,151",60,60,400,0.8,1.0,MEDIUM,0.02194070816040039
2231,2231,"194,146,821",60,60,400,0.8,0.9,MEDIUM,0.019947290420532227
4400,4540,"516,645,164,836,742,589,413,62",60,60,400,0.8,0.9,HIGH,0.029920339584350586
970,970,791,60,60,400,0.8,0.9,LOW,0.019945621490478516
4431,4501,"673,193,97,70,125,639",60,60,400,0.8,0.8,HIGH,0.023935794830322266
2231,2231,"457,933,784",60,60,400,0.8,0.8,MEDIUM,0.019946575164794922
970,970,995,60,60,400,0.8,0.8,LOW,0.018949270248413086
4431,4501,"801,821,885,375,791,405,475",60,60,400,0.8,0.7,HIGH,0.020981788635253906
2231,2231,"492,726,480",60,60,400,0.8,0.7,MEDIUM,0.02297687530517578
970,970,867,60,60,400,0.8,0.7,LOW,0.018987178802490234
4317,4513,"355,710,939,784,661,87,633,542,319",60,60,400,0.8,0.6,HIGH,0.02197885513305664
970,970,178,60,60,400,0.8,0.6,LOW,0.015958070755004883
2231,2231,"993,874,336",60,60,400,0.8,0.6,MEDIUM,0.02197861671447754
4438,4536,"993,419,740,688,179,404,887,672",60,60,400,0.8,0.5,HIGH,0.023936033248901367
2134,2134,"833,995,942,712",60,60,400,0.8,0.5,MEDIUM,0.022939205169677734
970,970,457,60,60,400,0.8,0.5,LOW,0.022938251495361328
2238,2266,"979,140,468,112",60,60,400,0.8,0.4,MEDIUM,0.02094411849975586
4514,4528,"514,933,521,238,816,496,952,762",60,60,400,0.8,0.4,HIGH,0.02393627166748047
970,970,825,60,60,400,0.8,0.4,LOW,0.018949270248413086
4438,4536,"707,452,389,646,201,812,178,114,699",60,60,400,0.8,0.3,HIGH,0.024933576583862305
2162,2274,"739,35,359,719,690,146,886,256",60,60,400,0.8,0.3,MEDIUM,0.018949031829833984
970,970,890,60,60,400,0.8,0.3,LOW,0.01795172691345215
4362,4544,"965,869,874,683,814,368,727,506,413",60,60,400,0.8,0.2,HIGH,0.0219419002532959
2238,2266,"510,645,230,50",60,60,400,0.8,0.2,MEDIUM,0.021941423416137695
970,970,701,60,60,400,0.8,0.2,LOW,0.01894998550415039
2238,2266,"136,750,369,922,316",60,60,400,0.8,0.1,MEDIUM,0.02094411849975586
970,970,390,60,60,400,0.8,0.1,LOW,0.01795220375061035
4348,4474,"68,861,893,811,19,660,503,922,605",60,60,400,0.8,0.1,HIGH,0.023935794830322266
4386,4470,"707,964,489,651,856,211,55,503,155,28,733",60,60,400,0.7,1.0,HIGH,0.02094435691833496
970,970,995,60,60,400,0.7,1.0,LOW,0.014960289001464844
2231,2231,"966,781,46,751,305",60,60,400,0.7,1.0,MEDIUM,0.02393627166748047
4324,4548,"517,453,592,881,882,404,117,758,218,734,480",60,60,400,0.7,0.9,HIGH,0.02094411849975586
970,970,174,60,60,400,0.7,0.9,LOW,0.01795172691345215
2186,2200,"869,546,645,741",60,60,400,0.7,0.9,MEDIUM,0.02293848991394043
970,970,158,60,60,400,0.7,0.8,LOW,0.01795196533203125
4320,4334,"129,161,757,821,538,31",60,60,400,0.7,0.8,HIGH,0.022938251495361328
2231,2231,"993,613,55,104",60,60,400,0.7,0.8,MEDIUM,0.022938251495361328
970,970,250,60,60,400,0.7,0.7,LOW,0.013996362686157227
4476,4532,"492,12,821,566,534,923,95,96",60,60,400,0.7,0.7,HIGH,0.025964021682739258
2231,2231,"669,893,208",60,60,400,0.7,0.7,MEDIUM,0.02297234535217285
4469,4497,"833,50,692,473,858,92,797,381",60,60,400,0.7,0.6,HIGH,0.02200794219970703
2231,2231,"577,626,544",60,60,400,0.7,0.6,MEDIUM,0.019015789031982422
970,970,24,60,60,400,0.7,0.6,LOW,0.0189821720123291
4348,4474,"321,450,3,934,136,524,276,701,734",60,60,400,0.7,0.5,HIGH,0.02297234535217285
2162,2274,"418,839,749,977,404",60,60,400,0.7,0.5,MEDIUM,0.021974802017211914
970,970,129,60,60,400,0.7,0.5,LOW,0.018981218338012695
4365,4365,"546,940,140,722,212,219",60,60,400,0.7,0.4,HIGH,0.02094411849975586
2193,2235,"458,555,557,911,981",60,60,400,0.7,0.4,MEDIUM,0.018949508666992188
970,970,763,60,60,400,0.7,0.4,LOW,0.01795363426208496
4462,4462,"549,521,799,275,149,319",60,60,400,0.7,0.3,HIGH,0.020943880081176758
2231,2231,"833,595,453,391",60,60,400,0.7,0.3,MEDIUM,0.01994609832763672
970,970,737,60,60,400,0.7,0.3,LOW,0.018948078155517578
970,970,991,60,60,400,0.7,0.2,LOW,0.016954421997070312
4348,4474,"867,262,74,208,946,467,276,406,538,317",60,60,400,0.7,0.2,HIGH,0.022939205169677734
2155,2239,"11,589,270,63",60,60,400,0.7,0.2,MEDIUM,0.023934364318847656
4386,4470,"164,781,338,694,152,281,922",60,60,400,0.7,0.1,HIGH,0.02094411849975586
2231,2231,"585,534,432",60,60,400,0.7,0.1,MEDIUM,0.02094411849975586
970,970,772,60,60,400,0.7,0.1,LOW,0.018949031829833984
4348,4474,"450,99,581,528,977,595,758,794,319",60,60,400,0.6,1.0,HIGH,0.02293848991394043
970,970,381,60,60,400,0.6,1.0,LOW,0.016955137252807617
2231,2231,"467,781,486",60,60,400,0.6,1.0,MEDIUM,0.021941423416137695
970,970,17,60,60,400,0.6,0.9,LOW,0.016955137252807617
2238,2266,"65,496,629,281,863,288",60,60,400,0.6,0.9,MEDIUM,0.02393627166748047
4431,4501,"833,355,803,170,13,849,179,567,925",60,60,400,0.6,0.9,HIGH,0.029919862747192383
970,970,825,60,60,400,0.6,0.8,LOW,0.016954421997070312
4362,4544,"36,844,397,238,431,882,851,149,886",60,60,400,0.6,0.8,HIGH,0.024933815002441406
2200,2270,"714,470,887,345,442,989",60,60,400,0.6,0.8,MEDIUM,0.022938251495361328
4362,4544,"485,967,587,365,755,660,534,251,892",60,60,400,0.6,0.7,HIGH,0.02293848991394043
2155,2239,"162,432,213,951,640",60,60,400,0.6,0.7,MEDIUM,0.021941184997558594
970,970,935,60,60,400,0.6,0.7,LOW,0.018950939178466797
970,970,178,60,60,400,0.6,0.6,LOW,0.015955448150634766
4324,4548,"450,744,301,46,653,112,51,216,441,154",60,60,400,0.6,0.6,HIGH,0.024933338165283203
2200,2270,"68,263,949,896,864",60,60,400,0.6,0.6,MEDIUM,0.019947052001953125
970,970,890,60,60,400,0.6,0.5,LOW,0.013962984085083008
4476,4532,"36,453,239,848,595,470,182,861,702",60,60,400,0.6,0.5,HIGH,0.023935556411743164
2231,2231,"715,387,444,776",60,60,400,0.6,0.5,MEDIUM,0.019948482513427734
2238,2266,"361,685,31,752",60,60,400,0.6,0.4,MEDIUM,0.014959573745727539
4317,4513,"68,490,236,245,214,310,922,32",60,60,400,0.6,0.4,HIGH,0.022938251495361328
873,873,663,60,60,400,0.6,0.4,LOW,0.018949508666992188
4348,4474,"388,973,45,238,338,277,279,986",60,60,400,0.6,0.3,HIGH,0.021941184997558594
873,873,851,60,60,400,0.6,0.3,LOW,0.018949508666992188
2200,2270,"295,301,526,669,926,608",60,60,400,0.6,0.3,MEDIUM,0.021941423416137695
4379,4435,"385,514,330,816,210,54,408,315",60,60,400,0.6,0.2,HIGH,0.023935794830322266
970,970,821,60,60,400,0.6,0.2,LOW,0.01795220375061035
2238,2266,"753,213,598,473,766",60,60,400,0.6,0.2,MEDIUM,0.02094435691833496
4324,4548,"70,105,586,176,273,404,436,822,920,764",60,60,400,0.6,0.1,HIGH,0.022939443588256836
2200,2270,"769,234,874,876,183",60,60,400,0.6,0.1,MEDIUM,0.019947052001953125
970,970,772,60,60,400,0.6,0.1,LOW,0.01894974708557129
4362,4544,"579,646,712,203,971,239,24,88",60,60,400,0.5,1.0,HIGH,0.020943164825439453
970,970,234,60,60,400,0.5,1.0,LOW,0.01894974708557129
2231,2231,"993,234,556",60,60,400,0.5,1.0,MEDIUM,0.022939205169677734
4424,4466,"136,425,490,238,690,244,341,855,989",60,60,400,0.5,0.9,HIGH,0.02393651008605957
970,970,772,60,60,400,0.5,0.9,LOW,0.018949270248413086
2231,2231,"291,253,710",60,60,400,0.5,0.9,MEDIUM,0.023936033248901367
4400,4540,"709,838,298,301,366,242,83,503,984",60,60,400,0.5,0.8,HIGH,0.024933338165283203
970,970,178,60,60,400,0.5,0.8,LOW,0.01795172691345215
2148,2204,"481,365,848,666,669",60,60,400,0.5,0.8,MEDIUM,0.02293872833251953
4355,4509,"860,291,362,524,79,370,892",60,60,400,0.5,0.7,HIGH,0.01894998550415039
970,970,279,60,60,400,0.5,0.7,LOW,0.01695704460144043
2231,2231,"468,485,13,549",60,60,400,0.5,0.7,MEDIUM,0.02293848991394043
4355,4509,"138,842,718,79,238,181,822,570",60,60,400,0.5,0.6,HIGH,0.02493453025817871
2155,2239,"939,149,855,37",60,60,400,0.5,0.6,MEDIUM,0.021941184997558594
970,970,129,60,60,400,0.5,0.6,LOW,0.018949508666992188
4476,4532,"161,713,362,781,208,402,55",60,60,400,0.5,0.5,HIGH,0.021941184997558594
2134,2134,"171,782,744",60,60,400,0.5,0.5,MEDIUM,0.02293848991394043
970,970,212,60,60,400,0.5,0.5,LOW,0.01795196533203125
4362,4544,"709,905,140,79,752,593,114,850,439,312,409,895,832",60,60,400,0.5,0.4,HIGH,0.024932861328125
970,970,129,60,60,400,0.5,0.4,LOW,0.018949508666992188
2200,2270,"969,754,694,473,671",60,60,400,0.5,0.4,MEDIUM,0.022939205169677734
2231,2231,"609,628,630,24",60,60,400,0.5,0.3,MEDIUM,0.016954660415649414
4348,4474,"902,970,587,298,437,346,158",60,60,400,0.5,0.3,HIGH,0.023936033248901367
970,970,390,60,60,400,0.5,0.3,LOW,0.01795196533203125
4431,4501,"836,772,201,751,912,145,849,787,151,380",60,60,400,0.5,0.2,HIGH,0.021034717559814453
970,970,577,60,60,400,0.5,0.2,LOW,0.017044782638549805
2231,2231,"669,203,965,869",60,60,400,0.5,0.2,MEDIUM,0.024026155471801758
4400,4540,"744,361,203,656,785,496,508,920,700,544",60,60,400,0.5,0.1,HIGH,0.023028850555419922
970,970,110,60,60,400,0.5,0.1,LOW,0.017951011657714844
2231,2231,"651,995,319",60,60,400,0.5,0.1,MEDIUM,0.023030757904052734
4417,4431,"362,782,530,19,307,949,755,759",60,60,400,0.4,1.0,HIGH,0.023935794830322266
2162,2274,"971,270,304,982,630,320",60,60,400,0.4,1.0,MEDIUM,0.022939205169677734
970,970,585,60,60,400,0.4,1.0,LOW,0.017952680587768555
970,970,437,60,60,400,0.4,0.9,LOW,0.018948793411254883
2231,2231,"673,700,630,193",60,60,400,0.4,0.9,MEDIUM,0.02193903923034668
4317,4513,"387,773,936,658,147,313,986,828",60,60,400,0.4,0.9,HIGH,0.029919862747192383
4400,4540,"964,992,997,877,825,628,793,571,448",60,60,400,0.4,0.8,HIGH,0.02393627166748047
2231,2231,"898,68,360,144,857,895",60,60,400,0.4,0.8,MEDIUM,0.022938251495361328
970,970,516,60,60,400,0.4,0.8,LOW,0.01994633674621582
4400,4540,"808,461,719,15,721,595,949,759,24,863",60,60,400,0.4,0.7,HIGH,0.020943880081176758
2200,2270,"834,903,207,625,215,441",60,60,400,0.4,0.7,MEDIUM,0.020944595336914062
970,970,279,60,60,400,0.4,0.7,LOW,0.019947052001953125
4514,4528,"646,487,262,617,461,655,465,692,215,415,512",60,60,400,0.4,0.6,HIGH,0.02393627166748047
970,970,298,60,60,400,0.4,0.6,LOW,0.01894974708557129
2200,2270,"838,519,328,731,219",60,60,400,0.4,0.6,MEDIUM,0.021941661834716797
4355,4509,"99,997,358,838,757,278,793,381",60,60,400,0.4,0.5,HIGH,0.023936033248901367
2231,2231,"360,585,264,570,893,287",60,60,400,0.4,0.5,MEDIUM,0.0219419002532959
970,970,158,60,60,400,0.4,0.5,LOW,0.018949270248413086
4303,4443,"225,614,728,21,662,950,248,406",60,60,400,0.4,0.4,HIGH,0.023936033248901367
2134,2134,"291,942,500,473,635",60,60,400,0.4,0.4,MEDIUM,0.019944429397583008
873,873,669,60,60,400,0.4,0.4,LOW,0.017951488494873047
2155,2239,"1,970,142,145,250",60,60,400,0.4,0.3,MEDIUM,0.02094411849975586
970,970,238,60,60,400,0.4,0.3,LOW,0.01795196533203125
4324,4548,"97,514,263,871,402,563,790,471,822,541,992",60,60,400,0.4,0.3,HIGH,0.023936033248901367
4514,4528,"110,175,848,19,982,473,763,256",60,60,400,0.4,0.2,HIGH,0.023935794830322266
2238,2266,"874,347,717,991",60,60,400,0.4,0.2,MEDIUM,0.021941661834716797
970,970,935,60,60,400,0.4,0.2,LOW,0.019946813583374023
4341,4439,"129,161,73,876,558,367,85,861,798,319",60,60,400,0.4,0.1,HIGH,0.019946575164794922
970,970,821,60,60,400,0.4,0.1,LOW,0.018982410430908203
2231,2231,"34,21,605",60,60,400,0.4,0.1,MEDIUM,0.02396869659423828
4462,4462,"714,626,403,982,856,379,348,605",60,60,400,0.3,1.0,HIGH,0.022971630096435547
2231,2231,"282,981,326,888",60,60,400,0.3,1.0,MEDIUM,0.020976543426513672
970,970,244,60,60,400,0.3,1.0,LOW,0.017984628677368164
2238,2266,"978,731,925,567",60,60,400,0.3,0.9,MEDIUM,0.019979238510131836
4476,4532,"929,933,392,554,395,495,623,378,380,830",60,60,400,0.3,0.9,HIGH,0.023969411849975586
970,970,585,60,60,400,0.3,0.9,LOW,0.017954111099243164
4476,4532,"129,1,485,903,232,459,429,467,349,895",60,60,400,0.3,0.8,HIGH,0.02194070816040039
970,970,736,60,60,400,0.3,0.8,LOW,0.01795172691345215
4362,4544,"5,424,618,366,371,692,408",60,60,400,0.3,0.7,HIGH,0.021941423416137695
970,970,935,60,60,400,0.3,0.7,LOW,0.01595759391784668
2231,2231,"697,91,764",60,60,400,0.3,0.7,MEDIUM,0.021941184997558594
4431,4501,"772,874,459,910,339,960",60,60,400,0.3,0.6,HIGH,0.018949031829833984
2231,2231,"443,851,24",60,60,400,0.3,0.8,MEDIUM,0.02293848991394043
970,970,821,60,60,400,0.3,0.6,LOW,0.01495981216430664
2231,2231,"419,173,301,787,509",60,60,400,0.3,0.6,MEDIUM,0.021941184997558594
2231,2231,"981,270,495",60,60,400,0.3,0.5,MEDIUM,0.01595759391784668
4362,4544,"387,504,645,7,73,309,248,953",60,60,400,0.3,0.5,HIGH,0.021940946578979492
970,970,692,60,60,400,0.3,0.5,LOW,0.018949270248413086
2162,2274,"770,915,356,750",60,60,400,0.3,0.4,MEDIUM,0.019946575164794922
4341,4439,"291,612,168,270,719,799,480",60,60,400,0.3,0.4,HIGH,0.022938251495361328
970,970,510,60,60,400,0.3,0.4,LOW,0.017952442169189453
4324,4548,"98,419,196,460,461,689,371,475,798",60,60,400,0.3,0.3,HIGH,0.02299213409423828
2238,2266,"408,244,727,488",60,60,400,0.3,0.3,MEDIUM,0.02099752426147461
970,970,821,60,60,400,0.3,0.3,LOW,0.019002437591552734
4424,4466,"6,393,458,443,882,91,94,928",60,60,400,0.3,0.2,HIGH,0.019002914428710938
2231,2231,"999,360,142,629,544",60,60,400,0.3,0.2,MEDIUM,0.019999980926513672
970,970,446,60,60,400,0.3,0.2,LOW,0.018004655838012695
4327,4369,"97,193,36,294,690,339,405,505",60,60,400,0.3,0.1,HIGH,0.018948793411254883
970,970,479,60,60,400,0.3,0.1,LOW,0.015956878662109375
2200,2270,"36,599,568,249,893",60,60,400,0.3,0.1,MEDIUM,0.021941661834716797
4324,4548,"129,929,208,507,311,248,599,59,224",60,60,400,0.2,1.0,HIGH,0.022939205169677734
2193,2235,"465,174,87,944",60,60,400,0.2,1.0,MEDIUM,0.02194070816040039
970,970,200,60,60,400,0.2,1.0,LOW,0.019947052001953125
4324,4548,"833,612,40,136,776,784,946,436,351,576",60,60,400,0.2,0.9,HIGH,0.022938966751098633
970,970,735,60,60,400,0.2,0.9,LOW,0.020943403244018555
970,970,510,60,60,400,0.2,0.8,LOW,0.01495981216430664
4514,4528,"520,145,178,179,981,407,218,446",60,60,400,0.2,0.8,HIGH,0.025930404663085938
2231,2231,"458,227,604,407",60,60,400,0.2,0.8,MEDIUM,0.0219419002532959
2193,2235,"998,822,94,646",60,60,400,0.2,0.9,MEDIUM,0.02194070816040039
4431,4501,"582,586,428,726,214,887,219,319",60,60,400,0.2,0.7,HIGH,0.0219419002532959
970,970,381,60,60,400,0.2,0.7,LOW,0.01795172691345215
2231,2231,"394,645,408",60,60,400,0.2,0.7,MEDIUM,0.022939205169677734
4476,4532,"581,392,424,394,75,495,625,723,759,639",60,60,400,0.2,0.6,HIGH,0.019947052001953125
970,970,867,60,60,400,0.2,0.6,LOW,0.01795220375061035
2200,2270,"676,201,907,848,630,58",60,60,400,0.2,0.6,MEDIUM,0.021941423416137695
2231,2231,"674,262,926,731,382",60,60,400,0.2,0.5,MEDIUM,0.019947290420532227
4379,4435,"385,801,802,200,170,619,175",60,60,400,0.2,0.5,HIGH,0.022938251495361328
970,970,849,60,60,400,0.2,0.5,LOW,0.02094411849975586
4199,4311,"776,302,719,495,689,339,854,695",60,60,400,0.2,0.4,HIGH,0.021941423416137695
2231,2231,"433,701,934,288",60,60,400,0.2,0.4,MEDIUM,0.021941184997558594
970,970,457,60,60,400,0.2,0.4,LOW,0.018949031829833984
