PROFIT,WEIGHT,ITEMS,NB_GENERATION,NB_POPULATION,NB_BEST,PROBA_CROSSOVER,PROBA_MUTATION,TYPE_INIT_POP,TIME_EXECUTION
4362,4544,"546,963,581,465,413,764,733,383,992",150,80,250,0.5,0.3,HIGH,0.08696317672729492
4438,4536,"673,193,613,812,83,54,536,511",150,80,200,0.5,0.3,HIGH,0.08103394508361816
970,970,510,150,80,200,0.5,0.3,LOW,0.06507492065429688
4386,4470,"673,642,776,11,432,605,511,32",150,70,950,0.5,0.3,HIGH,0.06607222557067871
2238,2266,"234,131,348,307",150,80,200,0.5,0.3,MEDIUM,0.08302736282348633
970,970,234,150,70,950,0.5,0.3,LOW,0.05812859535217285
2231,2231,"161,273,491,814",150,70,950,0.5,0.3,MEDIUM,0.06411314010620117
4386,4470,"314,491,236,459,17,373,570,91,859",150,70,900,0.5,0.3,HIGH,0.06617999076843262
2193,2235,"681,516,85,912",150,70,900,0.5,0.3,MEDIUM,0.06415915489196777
970,970,279,150,70,900,0.5,0.3,LOW,0.05621457099914551
4355,4509,"200,73,524,365,79,467,86,378",150,70,850,0.5,0.3,HIGH,0.0641934871673584
970,970,692,150,70,850,0.5,0.3,LOW,0.05417037010192871
2238,2266,"348,892,109,175",150,70,850,0.5,0.3,MEDIUM,0.07026195526123047
4279,4517,"420,356,838,137,306,982,864,795,700,768",150,70,800,0.5,0.3,HIGH,0.06319618225097656
2231,2231,"457,475,629",150,70,800,0.5,0.3,MEDIUM,0.06415200233459473
970,970,821,150,70,800,0.5,0.3,LOW,0.053125619888305664
4393,4505,"546,345,486,659,629,821,665",150,70,750,0.5,0.3,HIGH,0.06501650810241699
970,970,816,150,70,750,0.5,0.3,LOW,0.05401325225830078
2238,2266,"675,345,555,976,537,794",150,70,750,0.5,0.3,MEDIUM,0.06406307220458984
4438,4536,"129,545,326,463,112,82,597,576",150,70,700,0.5,0.3,HIGH,0.06696939468383789
2231,2231,"12,781,527,432",150,70,700,0.5,0.3,MEDIUM,0.06696939468383789
970,970,200,150,70,700,0.5,0.3,LOW,0.057946205139160156
4317,4513,"417,674,902,840,302,210,659,598,667,700,827",150,70,650,0.5,0.3,HIGH,0.06899547576904297
970,970,713,150,70,650,0.5,0.3,LOW,0.05403304100036621
2231,2231,"705,645,961",150,70,650,0.5,0.3,MEDIUM,0.06305265426635742
4348,4474,"580,971,112,435,597,406,54,536,603,287,608",150,70,600,0.5,0.3,HIGH,0.0670616626739502
970,970,713,150,70,600,0.5,0.3,LOW,0.05104374885559082
2155,2239,"316,37,238",150,70,600,0.5,0.3,MEDIUM,0.06411504745483398
4400,4540,"801,458,496,917,856,735,992",150,70,550,0.5,0.3,HIGH,0.06305932998657227
2231,2231,"802,202,13,566,662,640",150,70,550,0.5,0.3,MEDIUM,0.06206321716308594
970,970,244,150,70,550,0.5,0.3,LOW,0.055040597915649414
4400,4540,"281,361,75,332,719,658,151,215,441,506,155",150,70,500,0.5,0.3,HIGH,0.06504988670349121
970,970,158,150,70,500,0.5,0.3,LOW,0.052973031997680664
2231,2231,"667,701,581",150,70,500,0.5,0.3,MEDIUM,0.06501889228820801
4393,4505,"642,291,815,658,627,54,854,572",150,70,450,0.5,0.3,HIGH,0.06701111793518066
2231,2231,"833,95,944",150,70,450,0.5,0.3,MEDIUM,0.06302237510681152
970,970,737,150,70,450,0.5,0.3,LOW,0.05097508430480957
4400,4540,"45,623,274,821,694,405,319",150,70,400,0.5,0.3,HIGH,0.06696295738220215
2072,2212,"777,554,404,168",150,70,400,0.5,0.3,MEDIUM,0.06293797492980957
970,970,457,150,70,400,0.5,0.3,LOW,0.061940670013427734
4386,4470,"450,484,457,882,307,755,658,827,989,478,415",150,70,350,0.5,0.3,HIGH,0.06509280204772949
970,970,212,150,70,350,0.5,0.3,LOW,0.0501253604888916
2155,2239,"68,484,753,403,252",150,70,350,0.5,0.3,MEDIUM,0.06309008598327637
4438,4536,"772,556,989,948,309,475,827,927",150,70,300,0.5,0.3,HIGH,0.06408929824829102
970,970,735,150,70,300,0.5,0.3,LOW,0.05120205879211426
2231,2231,"231,617,208,758,249",150,70,300,0.5,0.3,MEDIUM,0.0661618709564209
4400,4540,"294,439,824,122,91,764,448",150,70,250,0.5,0.3,HIGH,0.06419682502746582
970,970,201,150,70,250,0.5,0.3,LOW,0.05000662803649902
2238,2266,"234,91,750,414",150,70,250,0.5,0.3,MEDIUM,0.06505036354064941
4362,4544,"738,298,242,697,412,991",150,70,200,0.5,0.3,HIGH,0.06604266166687012
2231,2231,"757,743,816",150,70,200,0.5,0.3,MEDIUM,0.06300616264343262
970,970,309,150,70,200,0.5,0.3,LOW,0.05100393295288086
970,970,200,150,60,950,0.5,0.3,LOW,0.039984703063964844
4296,4408,"610,931,655,303,338,242,818,220,733",150,60,950,0.5,0.3,HIGH,0.05701589584350586
2162,2274,"267,144,817,664,512",150,60,950,0.5,0.3,MEDIUM,0.050083160400390625
4462,4462,"546,113,530,537,253,158",150,60,900,0.5,0.3,HIGH,0.0550227165222168
970,970,390,150,60,900,0.5,0.3,LOW,0.04202532768249512
2200,2270,"227,186,200,811,656,154,223",150,60,900,0.5,0.3,MEDIUM,0.05003523826599121
4393,4505,"965,551,846,251,220,960",150,60,850,0.5,0.3,HIGH,0.05004525184631348
970,970,479,150,60,850,0.5,0.3,LOW,0.04606962203979492
2186,2200,"178,597,719,656",150,60,850,0.5,0.3,MEDIUM,0.05208730697631836
4355,4509,"321,610,578,834,358,490,12,894,273,187,190",150,60,800,0.5,0.3,HIGH,0.053005218505859375
970,970,577,150,60,800,0.5,0.3,LOW,0.04107165336608887
2231,2231,"944,450,424",150,60,800,0.5,0.3,MEDIUM,0.057157039642333984
4286,4552,"238,751,466,883,628,756,346,733",150,60,750,0.5,0.3,HIGH,0.05114316940307617
2162,2274,"387,520,177,857,477,63",150,60,750,0.5,0.3,MEDIUM,0.05013585090637207
970,970,381,150,60,750,0.5,0.3,LOW,0.05212664604187012
4400,4540,"898,70,231,521,906,233,405,279,248,604,31",150,60,700,0.5,0.3,HIGH,0.055085182189941406
2103,2173,"545,82,526,480",150,60,700,0.5,0.3,MEDIUM,0.05109548568725586
970,970,614,150,60,700,0.5,0.3,LOW,0.04205584526062012
4372,4400,"453,267,492,752,114,659,991",150,60,650,0.5,0.3,HIGH,0.05101323127746582
2238,2266,"490,75,460,210,19,350",150,60,650,0.5,0.3,MEDIUM,0.049021005630493164
970,970,991,150,60,650,0.5,0.3,LOW,0.04100799560546875
2231,2231,"610,687,432,345,219",150,60,600,0.5,0.3,MEDIUM,0.04907369613647461
970,970,577,150,60,600,0.5,0.3,LOW,0.04707908630371094
4386,4470,"164,711,394,76,368,850,83,21,794,126",150,60,600,0.5,0.3,HIGH,0.05805039405822754
4355,4509,"321,710,487,877,333,750,85,792,475,604,288",150,60,550,0.5,0.3,HIGH,0.05308794975280762
2238,2266,"752,405,182,567,345",150,60,550,0.5,0.3,MEDIUM,0.04905247688293457
970,970,446,150,60,550,0.5,0.3,LOW,0.050049543380737305
4365,4365,"387,171,812,429,238,886,825,799",150,60,500,0.5,0.3,HIGH,0.05104708671569824
970,970,158,150,60,500,0.5,0.3,LOW,0.04593491554260254
2193,2235,"837,743,207,433,662",150,60,500,0.5,0.3,MEDIUM,0.0509800910949707
2193,2235,"193,794,834,818",150,60,450,0.5,0.3,MEDIUM,0.04992413520812988
970,970,249,150,60,450,0.5,0.3,LOW,0.04098987579345703
4327,4369,"577,161,840,969,715,728,146,312,992",150,60,400,0.5,0.3,HIGH,0.05504608154296875
4362,4544,"675,869,518,137,394,618,111,784,595,892",150,60,450,0.5,0.3,HIGH,0.07499265670776367
970,970,174,150,60,350,0.5,0.3,LOW,0.04514312744140625
2200,2270,"964,748,112,857,154,507",150,60,400,0.5,0.3,MEDIUM,0.07709908485412598
2231,2231,"801,17,307,366",150,60,350,0.5,0.3,MEDIUM,0.05520939826965332
4324,4548,"578,611,645,904,140,428,848,954",150,60,300,0.5,0.3,HIGH,0.05308127403259277
4379,4435,"516,140,847,17,597,567,735",150,60,350,0.5,0.3,HIGH,0.08812260627746582
970,970,692,150,60,300,0.5,0.3,LOW,0.043933868408203125
970,970,737,150,60,400,0.5,0.3,LOW,0.11305499076843262
2193,2235,"201,617,558,743",150,60,250,0.5,0.3,MEDIUM,0.05784416198730469
970,970,129,150,60,250,0.5,0.3,LOW,0.04288434982299805
4438,4536,"34,772,132,999,591,144,625,114,690,596,639",150,60,250,0.5,0.3,HIGH,0.06283116340637207
2231,2231,"249,215,448",150,60,300,0.5,0.3,MEDIUM,0.09596586227416992
4476,4532,"262,282,874,766,316,213,858,828,797,350",150,60,200,0.5,0.3,HIGH,0.05385565757751465
970,970,250,150,60,200,0.5,0.3,LOW,0.04388236999511719
2231,2231,"227,614,94",150,60,200,0.5,0.3,MEDIUM,0.049866676330566406
4362,4544,"356,590,25,667,732,158,960",150,50,950,0.5,0.3,HIGH,0.04089045524597168
2231,2231,"432,112,408",150,50,950,0.5,0.3,MEDIUM,0.03789854049682617
970,970,129,150,50,950,0.5,0.3,LOW,0.0359039306640625
4386,4470,"550,73,398,753,978,22,185,954,285,383",150,50,900,0.5,0.3,HIGH,0.04188823699951172
2238,2266,"34,285,350,861",150,50,900,0.5,0.3,MEDIUM,0.03690171241760254
970,970,702,150,50,900,0.5,0.3,LOW,0.03191494941711426
4372,4400,"673,322,728,238,273,566,440,666",150,50,850,0.5,0.3,HIGH,0.038895606994628906
970,970,995,150,50,850,0.5,0.3,LOW,0.03191375732421875
2231,2231,"305,186,208",150,50,850,0.5,0.3,MEDIUM,0.03789830207824707
4469,4497,"836,645,170,244,949,572,988,735",150,50,800,0.5,0.3,HIGH,0.03989267349243164
970,970,446,150,50,800,0.5,0.3,LOW,0.03191494941711426
2162,2274,"488,877,685,530,699,607",150,50,800,0.5,0.3,MEDIUM,0.041887760162353516
4279,4517,"675,521,378,649,777,938,177,980,759,186,860,989,223,352",150,50,750,0.5,0.3,HIGH,0.03789854049682617
2231,2231,"691,142,479,360",150,50,750,0.5,0.3,MEDIUM,0.036900997161865234
873,873,505,150,50,750,0.5,0.3,LOW,0.03390955924987793
4362,4544,"706,677,234,304,309,790,728,858",150,50,700,0.5,0.3,HIGH,0.03789877891540527
970,970,961,150,50,700,0.5,0.3,LOW,0.03191423416137695
2231,2231,"571,21,646",150,50,700,0.5,0.3,MEDIUM,0.03789854049682617
2231,2231,"540,701,575",150,50,650,0.5,0.3,MEDIUM,0.0359044075012207
4372,4400,"833,486,935,999,721,506,220",150,50,650,0.5,0.3,HIGH,0.041889190673828125
970,970,692,150,50,650,0.5,0.3,LOW,0.03091740608215332
4241,4521,"516,875,108,492,594,155,796",150,50,600,0.5,0.3,HIGH,0.03889608383178711
2238,2266,"878,846,943,692,63",150,50,600,0.5,0.3,MEDIUM,0.03690147399902344
970,970,791,150,50,600,0.5,0.3,LOW,0.03490638732910156
2162,2274,"520,721,978,661,890",150,50,550,0.5,0.3,MEDIUM,0.03490638732910156
970,970,457,150,50,550,0.5,0.3,LOW,0.038895606994628906
4514,4528,"225,76,301,338,691,341,215,891,448",150,50,500,0.5,0.3,HIGH,0.036901235580444336
4324,4548,"581,165,328,811,684,623,177,657,852,639,608",150,50,550,0.5,0.3,HIGH,0.058843135833740234
970,970,446,150,50,500,0.5,0.3,LOW,0.03091740608215332
2193,2235,"34,355,941,871",150,50,500,0.5,0.3,MEDIUM,0.04089021682739258
4400,4540,"35,808,852,821,634,413,158,160",150,50,450,0.5,0.3,HIGH,0.03789830207824707
2155,2239,"198,777,171,790,344,127",150,50,450,0.5,0.3,MEDIUM,0.036900997161865234
970,970,763,150,50,450,0.5,0.3,LOW,0.03390955924987793
4431,4501,"962,995,234,301,496,403,759",150,50,400,0.5,0.3,HIGH,0.03889584541320801
970,970,362,150,50,400,0.5,0.3,LOW,0.03390955924987793
2231,2231,"122,198,912",150,50,400,0.5,0.3,MEDIUM,0.039893150329589844
4400,4540,"260,186,806,361,202,44,429,272,817,275,986,223",150,50,350,0.5,0.3,HIGH,0.03989362716674805
2231,2231,"874,691,599",150,50,350,0.5,0.3,MEDIUM,0.03789854049682617
970,970,437,150,50,350,0.5,0.3,LOW,0.032912254333496094
4400,4540,"134,91,171,238,379,658,443",150,50,300,0.5,0.3,HIGH,0.03889608383178711
970,970,516,150,50,300,0.5,0.3,LOW,0.03291201591491699
4462,4462,"481,162,521,362,716,846,815",150,50,250,0.5,0.3,HIGH,0.03989267349243164
2231,2231,"512,460,24",150,50,300,0.5,0.3,MEDIUM,0.04587697982788086
970,970,702,150,50,250,0.5,0.3,LOW,0.03191518783569336
4476,4532,"449,359,488,601,633,657,433,697,444",150,50,200,0.5,0.3,HIGH,0.038895368576049805
2096,2138,"1,731,806,182",150,50,250,0.5,0.3,MEDIUM,0.03889584541320801
970,970,158,150,50,200,0.5,0.3,LOW,0.03390908241271973
2231,2231,"833,210,234",150,50,200,0.5,0.3,MEDIUM,0.03889584541320801
2162,2274,"665,715,75,95",150,40,950,0.5,0.3,MEDIUM,0.026928186416625977
970,970,995,150,40,950,0.5,0.3,LOW,0.024933338165283203
4341,4439,"772,359,362,590,212,629,438,59",150,40,950,0.5,0.3,HIGH,0.034906625747680664
4279,4517,"227,904,937,715,408,122,989",150,40,900,0.5,0.3,HIGH,0.028922557830810547
2231,2231,"147,504,669,488",150,40,900,0.5,0.3,MEDIUM,0.028922319412231445
970,970,212,150,40,900,0.5,0.3,LOW,0.0249330997467041
970,970,801,150,40,850,0.5,0.3,LOW,0.0249330997467041
4400,4540,"964,187,458,202,815,337,859,892",150,40,850,0.5,0.3,HIGH,0.030917882919311523
2110,2208,"547,453,424,598,311,190",150,40,850,0.5,0.3,MEDIUM,0.03191423416137695
4362,4544,"961,35,387,163,47,527,889,603,94",150,40,800,0.5,0.3,HIGH,0.02991938591003418
970,970,890,150,40,800,0.5,0.3,LOW,0.023936033248901367
2162,2274,"457,138,526,210,761,831",150,40,800,0.5,0.3,MEDIUM,0.02892303466796875
873,873,97,150,40,750,0.5,0.3,LOW,0.02593088150024414
2162,2274,"232,156,979,951,475,540",150,40,750,0.5,0.3,MEDIUM,0.03091716766357422
4362,4544,"449,612,836,620,242,307,500,148,437,924,894",150,40,750,0.5,0.3,HIGH,0.03889608383178711
4348,4474,"803,237,894,495,848,46,50,856,731,573,414",150,40,700,0.5,0.3,HIGH,0.027925491333007812
2200,2270,"1,485,773,911,634",150,40,700,0.5,0.3,MEDIUM,0.028922557830810547
970,970,390,150,40,700,0.5,0.3,LOW,0.02293872833251953
4310,4478,"225,263,745,492,344,249,733,286,605",150,40,650,0.5,0.3,HIGH,0.03291130065917969
2231,2231,"225,108,781,871",150,40,650,0.5,0.3,MEDIUM,0.029920101165771484
970,970,348,150,40,650,0.5,0.3,LOW,0.024933338165283203
4258,4412,"613,966,262,177,151,599,279,508,285,414",150,40,600,0.5,0.3,HIGH,0.029918909072875977
970,970,510,150,40,600,0.5,0.3,LOW,0.025930166244506836
2238,2266,"131,484,935,684,563,315",150,40,600,0.5,0.3,MEDIUM,0.02892303466796875
4438,4536,"171,460,301,657,113,375,695,128",150,40,550,0.5,0.3,HIGH,0.033908843994140625
2231,2231,"326,840,275,952,608",150,40,550,0.5,0.3,MEDIUM,0.027925729751586914
970,970,479,150,40,550,0.5,0.3,LOW,0.024934053421020508
4251,4377,"869,646,425,75,687,763,957",150,40,500,0.5,0.3,HIGH,0.028922557830810547
970,970,178,150,40,500,0.5,0.3,LOW,0.023935794830322266
4296,4408,"226,674,805,198,8,433,344,601,858,155",150,40,450,0.5,0.3,HIGH,0.029921293258666992
2117,2243,"584,969,307,664,922,988",150,40,500,0.5,0.3,MEDIUM,0.0359044075012207
970,970,960,150,40,450,0.5,0.3,LOW,0.02393651008605957
2238,2266,"187,298,979,530",150,40,450,0.5,0.3,MEDIUM,0.026928424835205078
4400,4540,"545,740,654,335,914,435,439,633,63,544",150,40,400,0.5,0.3,HIGH,0.027925491333007812
873,873,112,150,40,400,0.5,0.3,LOW,0.02393627166748047
2162,2274,"514,204,887,600,61",150,40,400,0.5,0.3,MEDIUM,0.026928186416625977
970,970,816,150,40,350,0.5,0.3,LOW,0.023935794830322266
2200,2270,"834,42,404,441,608",150,40,350,0.5,0.3,MEDIUM,0.027924537658691406
4431,4501,"705,356,964,709,233,978,83,600",150,40,350,0.5,0.3,HIGH,0.031914472579956055
4324,4548,"739,260,263,201,140,206,117,183,922",150,40,300,0.5,0.3,HIGH,0.027924537658691406
2238,2266,"213,740,941,830",150,40,300,0.5,0.3,MEDIUM,0.027925491333007812
970,970,816,150,40,300,0.5,0.3,LOW,0.02293872833251953
4365,4365,"225,2,104,475,83,699,95",150,40,250,0.5,0.3,HIGH,0.02792501449584961
970,970,158,150,40,250,0.5,0.3,LOW,0.0239865779876709
2231,2231,"34,44,175",150,40,250,0.5,0.3,MEDIUM,0.027976036071777344
4400,4540,"227,263,253,731,220,189,446,159",150,30,950,0.5,0.3,HIGH,0.01900005340576172
4393,4505,"929,417,505,207,692,633,922",150,40,200,0.5,0.3,HIGH,0.027975797653198242
2193,2235,"741,617,428,50,634,512",150,40,200,0.5,0.3,MEDIUM,0.02697920799255371
970,970,692,150,40,200,0.5,0.3,LOW,0.025981426239013672
2117,2243,"66,424,73,690,532",150,30,950,0.5,0.3,MEDIUM,0.01999807357788086
970,970,238,150,30,950,0.5,0.3,LOW,0.016954660415649414
4348,4474,"867,612,72,42,622,623,536,640",150,30,900,0.5,0.3,HIGH,0.01994633674621582
2141,2169,"584,238,339,90,635",150,30,900,0.5,0.3,MEDIUM,0.018948793411254883
970,970,348,150,30,900,0.5,0.3,LOW,0.01795172691345215
4362,4544,"423,428,684,495,143,978,692,409,155,351",150,30,850,0.5,0.3,HIGH,0.018949270248413086
2186,2200,"837,971,656,920,857,605",150,30,850,0.5,0.3,MEDIUM,0.018949031829833984
873,873,97,150,30,850,0.5,0.3,LOW,0.016954421997070312
4355,4509,"193,482,419,389,487,559,623,787,156,701,574,863",150,30,800,0.5,0.3,HIGH,0.019946575164794922
970,970,935,150,30,800,0.5,0.3,LOW,0.016954421997070312
2231,2231,"335,6,279",150,30,800,0.5,0.3,MEDIUM,0.020943880081176758
4393,4505,"935,776,60,687,917,220,925",150,30,750,0.5,0.3,HIGH,0.018949031829833984
2231,2231,"540,844,309",150,30,750,0.5,0.3,MEDIUM,0.01894974708557129
970,970,577,150,30,750,0.5,0.3,LOW,0.016954421997070312
4400,4540,"424,944,952,88,285,894,639",150,30,700,0.5,0.3,HIGH,0.019946813583374023
2155,2239,"1,524,495,154,671",150,30,700,0.5,0.3,MEDIUM,0.01894974708557129
970,970,991,150,30,700,0.5,0.3,LOW,0.017952919006347656
4310,4478,"801,865,933,649,941,557,598,278,185,61",150,30,650,0.5,0.3,HIGH,0.018948793411254883
2162,2274,"97,854,504,795,190",150,30,650,0.5,0.3,MEDIUM,0.01994609832763672
970,970,178,150,30,650,0.5,0.3,LOW,0.019946575164794922
4279,4517,"66,678,715,149,374,310,540,992",150,30,600,0.5,0.3,HIGH,0.021941661834716797
970,970,24,150,30,600,0.5,0.3,LOW,0.01795172691345215
2117,2243,"898,295,200,139,911,341",150,30,600,0.5,0.3,MEDIUM,0.02194070816040039
2193,2235,"610,73,652,762,925",150,30,550,0.5,0.3,MEDIUM,0.020943880081176758
970,970,381,150,30,550,0.5,0.3,LOW,0.016954421997070312
4317,4513,"610,600,592,800,245,632,666,125,480",150,30,550,0.5,0.3,HIGH,0.023936033248901367
4199,4311,"740,390,906,653,432,377,923,284,95",150,30,500,0.5,0.3,HIGH,0.019946575164794922
2155,2239,"130,845,623,85,375,603",150,30,500,0.5,0.3,MEDIUM,0.019946575164794922
970,970,890,150,30,500,0.5,0.3,LOW,0.01994633674621582
4317,4513,"513,516,389,304,146,564,832,534,188,575,576",150,30,450,0.5,0.3,HIGH,0.02094244956970215
2231,2231,"17,529,385,895",150,30,450,0.5,0.3,MEDIUM,0.019946813583374023
970,970,250,150,30,450,0.5,0.3,LOW,0.017951250076293945
4476,4532,"716,877,718,212,789,373,471,597,443",150,30,400,0.5,0.3,HIGH,0.02094435691833496
873,873,408,150,30,400,0.5,0.3,LOW,0.01795220375061035
2162,2274,"663,581,143",150,30,400,0.5,0.3,MEDIUM,0.019946813583374023
4234,4486,"931,868,873,203,941,942,433,666,762,568,281,826,415",150,30,350,0.5,0.3,HIGH,0.01999521255493164
2238,2266,"675,110,847,146,344,828",150,30,350,0.5,0.3,MEDIUM,0.019994735717773438
970,970,991,150,30,350,0.5,0.3,LOW,0.019045114517211914
4400,4540,"132,537,395,814,816,273,914,345,895",150,30,300,0.5,0.3,HIGH,0.021039724349975586
970,970,890,150,30,300,0.5,0.3,LOW,0.019044876098632812
2186,2200,"395,301,590,822,631,605",150,30,300,0.5,0.3,MEDIUM,0.02502894401550293
4469,4497,"705,642,746,971,527,212,468,568,601",150,30,250,0.5,0.3,HIGH,0.019994258880615234
2231,2231,"844,848,565,630,663",150,30,250,0.5,0.3,MEDIUM,0.019993305206298828
970,970,437,150,30,250,0.5,0.3,LOW,0.01700115203857422
4355,4509,"833,35,870,489,201,750,463,628,55,759,317,312,895",150,30,200,0.5,0.3,HIGH,0.02103424072265625
2162,2274,"505,521,483,454",150,30,200,0.5,0.3,MEDIUM,0.01904010772705078
970,970,736,150,30,200,0.5,0.3,LOW,0.018042802810668945
2079,2247,"923,316,693,382",150,20,950,0.5,0.3,MEDIUM,0.012012004852294922
4286,4552,"803,550,647,748,622,400,413,540,221,959",150,20,950,0.5,0.3,HIGH,0.013056039810180664
970,970,995,150,20,950,0.5,0.3,LOW,0.012011528015136719
4286,4552,"615,617,234,305,594,21,186",150,20,900,0.5,0.3,HIGH,0.01196742057800293
2072,2212,"545,875,176,435,563,123",150,20,900,0.5,0.3,MEDIUM,0.011968612670898438
873,873,95,150,20,900,0.5,0.3,LOW,0.011967897415161133
4324,4548,"294,267,13,433,821,919,632,252,797,192",150,20,850,0.5,0.3,HIGH,0.011968374252319336
2117,2243,"743,299,622,538,317",150,20,850,0.5,0.3,MEDIUM,0.012966632843017578
679,679,336,150,20,850,0.5,0.3,LOW,0.010971546173095703
4386,4470,"2,867,846,495,366,978,118,919,319",150,20,800,0.5,0.3,HIGH,0.011968612670898438
2231,2231,"73,228,270,231",150,20,800,0.5,0.3,MEDIUM,0.011969327926635742
4348,4474,"710,295,778,79,112,177,786,312,954,831",150,20,750,0.5,0.3,HIGH,0.01096963882446289
2162,2274,"552,11,278,888,572",150,20,750,0.5,0.3,MEDIUM,0.011967182159423828
873,873,981,150,20,750,0.5,0.3,LOW,0.010970592498779297
4393,4505,"868,549,550,873,969,83,821,566,382",150,20,700,0.5,0.3,HIGH,0.011968374252319336
2134,2134,"691,623,743",150,20,700,0.5,0.3,MEDIUM,0.012965679168701172
970,970,692,150,20,700,0.5,0.3,LOW,0.011968374252319336
970,970,510,150,20,800,0.5,0.3,LOW,0.011968135833740234
4341,4439,"612,457,877,13,816,786,820,736",150,20,650,0.5,0.3,HIGH,0.013008356094360352
2134,2134,"893,622,646",150,20,650,0.5,0.3,MEDIUM,0.012012004852294922
970,970,960,150,20,650,0.5,0.3,LOW,0.012012243270874023
4279,4517,"801,419,776,817,499,502,791,792,985,191",150,20,600,0.5,0.3,HIGH,0.013009309768676758
2103,2173,"329,558,529,82,149,734",150,20,600,0.5,0.3,MEDIUM,0.011967658996582031
873,873,112,150,20,600,0.5,0.3,LOW,0.010970592498779297
4379,4435,"708,973,367,84,597,94,119,667,125,830",150,20,550,0.5,0.3,HIGH,0.01302480697631836
2231,2231,"388,808,623,403,468",150,20,550,0.5,0.3,MEDIUM,0.013025283813476562
970,970,200,150,20,550,0.5,0.3,LOW,0.011030435562133789
4279,4517,"59,710,681,141,273,210,599,23,699",150,20,500,0.5,0.3,HIGH,0.014021635055541992
2231,2231,"658,146,606",150,20,500,0.5,0.3,MEDIUM,0.01202702522277832
776,776,545,150,20,500,0.5,0.3,LOW,0.011967658996582031
2155,2239,"547,953,794,315,672",150,20,450,0.5,0.3,MEDIUM,0.01196742057800293
4286,4552,"737,995,517,837,779,462,339,440",150,20,450,0.5,0.3,HIGH,0.01495981216430664
970,970,960,150,20,450,0.5,0.3,LOW,0.0109710693359375
2072,2212,"510,100,441,380,700",150,20,400,0.5,0.3,MEDIUM,0.007978677749633789
4241,4521,"228,746,657,754,730,411,316,862",150,20,400,0.5,0.3,HIGH,0.010970354080200195
873,873,270,150,20,400,0.5,0.3,LOW,0.007978677749633789
873,873,208,150,20,350,0.5,0.3,LOW,0.005983829498291016
2231,2231,"144,768,800,32",150,20,350,0.5,0.3,MEDIUM,0.008975744247436523
4327,4369,"744,458,234,684,367,919,634,766",150,20,350,0.5,0.3,HIGH,0.010970115661621094
4348,4474,"449,328,457,587,79,944,435,606",150,20,300,0.5,0.3,HIGH,0.009973287582397461
2148,2204,"851,340,646,360",150,20,300,0.5,0.3,MEDIUM,0.006981372833251953
970,970,821,150,20,300,0.5,0.3,LOW,0.007977485656738281
4438,4536,"322,424,912,210,403,882,120,951,183,603",150,20,250,0.5,0.3,HIGH,0.011967658996582031
970,970,309,150,20,250,0.5,0.3,LOW,0.007978677749633789
2231,2231,"385,484,733,694",150,20,250,0.5,0.3,MEDIUM,0.010971307754516602
416,528,16,150,20,200,0.5,0.3,LOW,0.007978677749633789
4002,4296,"802,131,997,968,434,120,888,249,347,288",150,10,950,0.5,0.3,HIGH,0.004986763000488281
2148,2204,"268,373,312,922,736",150,20,200,0.5,0.3,MEDIUM,0.010970592498779297
2134,2134,"626,61,6",150,10,950,0.5,0.3,MEDIUM,0.0049860477447509766
679,679,892,150,10,950,0.5,0.3,LOW,0.004985809326171875
4424,4466,"612,711,999,743,394,940,909,301",150,10,900,0.5,0.3,HIGH,0.003990650177001953
4386,4470,"929,129,654,467,155,125,895",150,20,200,0.5,0.3,HIGH,0.007980108261108398
2148,2204,"905,433,500,566,571,159",150,10,900,0.5,0.3,MEDIUM,0.003990650177001953
776,776,622,150,10,900,0.5,0.3,LOW,0.002991199493408203
4137,4389,"962,3,866,460,524,943,124,702",150,10,850,0.5,0.3,HIGH,0.0029904842376708984
2186,2200,"385,742,230,235,119,413",150,10,850,0.5,0.3,MEDIUM,0.00598454475402832
970,970,457,150,10,850,0.5,0.3,LOW,0.005982637405395508
4324,4548,"484,69,488,394,876,149,598,120,697,860,478",150,10,800,0.5,0.3,HIGH,0.005982875823974609
2058,2142,"866,772,873,406,888",150,10,800,0.5,0.3,MEDIUM,0.005984067916870117
4438,4536,"549,587,910,336,757,122,572,640",150,10,750,0.5,0.3,HIGH,0.0049817562103271484
2162,2274,"705,219,29,814",150,10,750,0.5,0.3,MEDIUM,0.005984067916870117
873,873,710,150,10,750,0.5,0.3,LOW,0.004985809326171875
4424,4466,"673,577,609,138,111,336,473",150,10,700,0.5,0.3,HIGH,0.005982875823974609
1982,2150,"37,518,265,978,597",150,10,700,0.5,0.3,MEDIUM,0.005984067916870117
970,970,890,150,10,800,0.5,0.3,LOW,0.0049877166748046875
873,873,458,150,10,700,0.5,0.3,LOW,0.0059854984283447266
4362,4544,"801,610,452,109,238,273,177,114,662,409,153",150,10,650,0.5,0.3,HIGH,0.003989219665527344
2231,2231,"425,744,640",150,10,650,0.5,0.3,MEDIUM,0.004985809326171875
873,873,871,150,10,650,0.5,0.3,LOW,0.005983829498291016
4151,4459,"552,588,109,205,144,433,275,927,792,863",150,10,600,0.5,0.3,HIGH,0.003988981246948242
1968,2080,"844,476,940,439",150,10,600,0.5,0.3,MEDIUM,0.00399017333984375
776,776,305,150,10,600,0.5,0.3,LOW,0.002991199493408203
